property_id,title,price,price_per_sqft,bhk_count,super_area,floor,bathroom_count,property_type,latitude,longitude,dist_to_centre_km,dist_to_airport_km,dist_to_metro_km,accessibility_score,transaction_Resale,furnishing_status_Semi,furnishing_status_Unfurnished,locality_frequency,locality_Amrita Nagar,locality_Ardendale,locality_Attibele,locality_BEML Layout 3rd Stage,locality_BSF Campus,locality_Balagere,locality_Bengaluru,locality_Budigere Cross,locality_Carmelaram,locality_D Nagaraj Layout,locality_Dasanayakanahalli,locality_Devanahalli,locality_Devin Paradise Enclave,locality_Eastwood Township,locality_Electronic City Phase I,locality_Fathima Layout,locality_Govindaraja Nagar Ward,locality_Gundappa Reddy Layout,locality_Gunjur Village,locality_HBR Layout 2nd Block,locality_Halasuru,locality_Infosys Head Quater,locality_Ittamadu,locality_JP Nagar 6th Phase,locality_Jawahar Nagar,locality_Kadubeesanahalli,locality_Kaikondrahalli,locality_Kalena Agrahara,locality_Kanakapura,locality_Kaveri Nagar,locality_Kodigehalli,locality_Koralur,locality_Koramangala 3 Block,locality_Manyata Residency,locality_Maruthi Layout,locality_Narayanapura,locality_Other,locality_Palm Meadows,locality_Parangi Palaya,locality_Patel Layout,locality_Phase III,locality_Pragathi Nagar,locality_Prakash Nagar,locality_Prakruthi Nagar,locality_Royal Enclave,locality_Saint Thomas Town,locality_Shivananada Layout,locality_Veer Sandra,locality_Vinayaka Nagar,locality_Yeshwanthpur Industrial Area
21,"2 BHK Flat  for Sale in Electronic City, Bangalore",7930000.0,6500.0,2.0,1220.0,5.0,2.0,apartment,12.8339509,77.675366,-0.20030089235861276,-0.19180891691028268,-1.1137889591318417,0.6307,0.0,0.0,1.0,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22,"2 BHK Flat  for Sale in CV Raman Nagar Kaggadasapura, Bangalore",13600000.000000002,11396.0,2.0,1199.0,1.0,2.0,apartment,12.98074721,77.67940772,-0.20770639985891143,-0.20382910229377302,-0.85949735180381,0.6119,0.0,0.0,1.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23,"2 BHK Flat  for Sale in KHB Colony Yelahanka New Town, Bangalore",9710000.0,9827.0,2.0,653.0,1.0,2.0,apartment,13.095687621584345,77.542722,-0.2078836593469505,-0.21565060692712304,1.015215233822327,0.4378,0.0,1.0,0.0,345,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,"2 BHK Flat  for Sale in Rachenahalli, Thanisandra, Bangalore",12500000.0,11161.0,2.0,900.0,4.0,2.0,apartment,13.067769926777714,77.62286999694318,-0.20747990162419486,-0.2194454092548035,1.015215233822327,0.438,0.0,0.0,1.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25,"2 BHK Flat  for Sale in M S Ramaiah Nagar, Bangalore",14800000.0,13429.0,2.0,1109.0,8.0,2.0,apartment,13.030379821511014,77.56380340010497,-0.21596866155139893,-0.21437905012622488,-0.835829518221331,0.6112,0.0,0.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
26,"2 BHK Flat  for Sale in Anjanapura, Bangalore",8420000.0,6838.0,2.0,774.0,1.0,2.0,apartment,12.84819789,77.52157499,-0.2007538888280459,-0.18630546013139537,-1.0455375320567857,0.6253,0.0,0.0,1.0,345,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,"2 BHK Flat  for Sale in Banaswadi, Bangalore",12800000.0,10500.0,2.0,1225.0,7.0,2.0,apartment,13.009689331054688,77.6459732055664,-0.2107198111555755,-0.21068358817361463,-0.9514166124613453,0.62,0.0,0.0,1.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
28,"2 BHK Flat  for Sale in Carmelaram, Bangalore",12700000.0,9969.0,2.0,1279.0,8.0,2.0,apartment,12.90535744,77.70477882,-0.2026840476978046,-0.19403414131185445,1.015215233822327,0.4363,0.0,0.0,1.0,58,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,"2 BHK Flat  for Sale in Achappa Layout Shriniketh Layout, Bangalore",5600000.0,6364.0,2.0,650.0,4.0,2.0,apartment,13.0744405,77.523687,-0.20774579085625344,-0.21028622667333396,-0.8914214064034331,0.6148,0.0,0.0,1.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
30,"2 BHK Flat  for Sale in Devanahalli, Bangalore",13300000.0,10988.0,2.0,1217.0,1.0,2.0,apartment,13.24032816,77.71506051,-0.18646480454223024,-0.23140599041325172,1.015215233822327,0.4365,0.0,0.0,1.0,41,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,2 BHK Apartment for Sale in RR Nagar Bangalore,11100000.000000002,9612.0,2.0,1155.0,7.0,2.0,apartment,12.915409,77.515634,-0.21171443383846136,-0.19735210983919807,-0.9679290544956332,0.6208,0.0,0.0,1.0,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,2 BHK Apartment for Sale in Sarjapur Road Bangalore,11200000.000000002,9211.0,2.0,1216.0,1.0,2.0,apartment,12.86025078038358,77.7650823463086,-0.19309233984502414,-0.19326922042381414,1.015215233822327,0.4353,0.0,0.0,1.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
33,2 BHK Apartment for Sale in Yelahanka Bangalore,14200000.0,9605.0,2.0,1486.0,1.0,2.0,apartment,12.865111,77.530619,-0.19976911389449556,-0.1853021223431867,-1.1121377149284128,0.6302,0.0,0.0,1.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
34,2 BHK Apartment for Sale in Krishnarajapura Bangalore,8590000.0,7150.0,2.0,1201.0,1.0,2.0,apartment,13.00643164,77.72601115,-0.2027234386951466,-0.20962064616036383,-0.814363343576757,0.6079,0.0,0.0,1.0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,2 BHK Apartment for Sale in Bannerghatta Main Road Bangalore,25200000.0,15971.0,2.0,1265.0,1.0,2.0,apartment,12.87052719,77.59332459,-0.2081790918270156,-0.19864353471511026,-0.8149137583112332,0.6079,0.0,0.0,1.0,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,2 BHK Apartment for Sale in Sarjapur Road Bangalore,11200000.000000002,9554.0,2.0,1175.0,1.0,2.0,apartment,21.035438999287667,79.03085345311747,0.8442892706555919,0.8083797814086916,1.015215233822327,0.2883,0.0,0.0,1.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
37,2 BHK Apartment for Sale in Sarjapur Road Bangalore,9260000.0,8000.0,2.0,1158.0,1.0,3.0,apartment,12.87075018,77.77260098,-0.194126353525252,-0.1943122943620509,1.015215233822327,0.4354,0.0,0.0,1.0,345,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,2 BHK Apartment for Sale in Whitefield Bangalore,13500000.0,11351.0,2.0,1197.0,1.0,2.0,apartment,12.962689313479418,77.73467167683721,-0.20287115493517918,-0.20583577787019042,-1.0433358731188804,0.6263,0.0,0.0,1.0,193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
39,2 BHK Apartment for Sale in Yelahanka Bangalore,7959999.999999999,6300.0,2.0,1264.0,1.0,2.0,apartment,13.11191016,77.57010075,-0.20233937647106198,-0.2183427310915246,1.015215233822327,0.4374,0.0,0.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
40,2 BHK Apartment for Sale in Sarjapura Bangalore,7280000.0,5824.0,2.0,1250.0,1.0,2.0,apartment,12.835015042801714,77.78238598801194,-0.18199392634391165,-0.18993138382145652,1.015215233822327,0.434,0.0,0.0,0.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
41,2 BHK Apartment for Sale in Sarjapur Road Bangalore,12400000.0,10081.0,2.0,1230.0,1.0,2.0,house,12.88109827,77.71349549,-0.19945398591575944,-0.18641473454397256,1.015215233822327,0.4356,0.0,0.0,1.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
42,2 BHK Apartment for Sale in Electronic City Bangalore,8690000.0,6687.0,2.0,1300.0,1.0,2.0,apartment,12.8339509,77.675366,-0.20030089235861276,-0.19180891691028268,-1.1137889591318417,0.6307,0.0,0.0,1.0,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
43,2 BHK Apartment for Sale in Sarjapur Road Bangalore,15700000.0,12362.0,2.0,1270.0,1.0,2.0,apartment,12.891293073785318,77.70453405283318,-0.2007046500813684,-0.1876862913448707,1.015215233822327,0.4357,0.0,0.0,1.0,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
44,2 BHK Apartment for Sale in Electronic City Bangalore,6900000.0,5126.0,2.0,1346.0,1.0,2.0,apartment,12.8339509,77.675366,-0.20030089235861276,-0.19180891691028268,-1.1137889591318417,0.6307,0.0,0.0,1.0,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
45,2 BHK Apartment for Sale in Whitefield-Hoskote Road Bangalore,10700000.0,8300.0,2.0,721.0,5.0,2.0,apartment,13.0282951,77.7609415,-0.19612544664035925,-0.21451812665132314,-0.9519670271958215,0.6188,0.0,0.0,1.0,17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,2 BHK Apartment for Sale in Gunjur Bangalore,13200000.0,10418.0,2.0,1270.0,1.0,2.0,apartment,12.91821688,77.7253209,-0.19948352916376594,-0.20104757179180832,1.015215233822327,0.4363,0.0,0.0,1.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
47,2 BHK Apartment for Sale in Soukya Road Bangalore,9100000.0,9228.0,2.0,986.0,1.0,2.0,apartment,12.99388554,77.80352945,-0.19363396605847685,-0.19323941831129313,1.015215233822327,0.4353,0.0,0.0,1.0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,2 BHK Apartment for Sale in Mysore Road Bangalore,11000000.0,10793.0,2.0,1020.0,1.0,2.0,apartment,12.87546337065702,77.44965569885767,-0.20315673966590878,-0.1827788768164044,-0.9833406670609683,0.6205,0.0,0.0,1.0,345,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,2 BHK Apartment for Sale in Gunjur Bangalore,11700000.0,8499.0,2.0,1380.0,1.0,2.0,apartment,12.91821688,77.7253209,-0.19948352916376594,-0.20104757179180832,1.015215233822327,0.4363,0.0,0.0,1.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
50,2 BHK Apartment for Sale in Yelahanka New Town Bangalore,13600000.000000002,10320.0,2.0,859.0,3.0,2.0,apartment,13.09982885,77.58107977,-0.20450588132487277,-0.2205282193430683,1.015215233822327,0.4377,0.0,0.0,1.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
51,"2 BHK Apartment for Sale in Doddakallasandra, Konanakunte Bangalore",11399999.999999998,11172.0,2.0,735.0,4.0,2.0,apartment,12.88687,77.55137,-0.21005016420076125,-0.19900116006536286,-0.9629753218853468,0.6203,0.0,0.0,1.0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
52,"2 BHK Apartment for Sale in Chikkajala, Bangalore-Hyderabad Hwy Bangalore",17700000.0,12275.0,2.0,940.0,5.0,2.0,apartment,13.16843602,77.63515109,-0.19859723172357063,-0.2315152648258289,1.015215233822327,0.4377,0.0,0.0,1.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
53,2 BHK Apartment for Sale in Sarjapur Road Bangalore,12100000.0,9473.0,2.0,1283.0,1.0,2.0,apartment,12.91235,77.680996,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,0.0,0.0,1.0,174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,2 BHK Apartment for Sale in Sarjapur Road Bangalore,11299999.999999998,9244.0,2.0,1225.0,1.0,2.0,apartment,12.91235,77.680996,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,0.0,0.0,1.0,174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,2 BHK Apartment for Sale in Panathur Bangalore,8059999.999999999,6250.0,2.0,1000.0,5.0,2.0,apartment,12.93555355,77.70595213,-0.2020242484923259,-0.19680573777631213,1.015215233822327,0.4363,0.0,0.0,1.0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,2 BHK Apartment for Sale in Sarjapur Road Bangalore,16299999.999999998,12000.0,2.0,1360.0,1.0,2.0,apartment,12.900521,77.710237,-0.20262496120179158,-0.189623428658739,1.015215233822327,0.436,0.0,0.0,1.0,58,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,2 BHK Apartment for Sale in Gunjur Bangalore,13200000.0,10000.0,2.0,839.0,1.0,2.0,apartment,12.94162601,77.74251723,-0.20028119685994175,-0.2046933635568835,1.015215233822327,0.4365,0.0,0.0,0.0,59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
58,2 BHK Apartment for Sale in Varthur Road Bangalore,8220000.0,4566.0,2.0,1800.0,2.0,2.0,apartment,12.95577568,77.71436343,-0.20584517523450127,-0.19849452415250501,-0.8677535728209541,0.6121,0.0,0.0,1.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
59,2 BHK Apartment for Sale in Hennur Main Road Bangalore,19200000.0,13417.0,2.0,1431.0,24.0,2.0,apartment,13.0231661,77.6309661,-0.21265981777466972,-0.21209422149961105,1.015215233822327,0.4381,0.0,0.0,1.0,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,2 BHK Apartment for Sale in Sarjapur Road Bangalore,10400000.0,9463.0,2.0,1099.0,5.0,2.0,apartment,21.035438999287667,79.03085345311747,0.8442892706555919,0.8083797814086916,1.015215233822327,0.2883,0.0,1.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
61,2 BHK Apartment for Sale in Phase 2nd Judicial Layout Bangalore,9000000.0,10000.0,2.0,900.0,6.0,2.0,apartment,12.86366796,77.54064377,-0.19950322466243697,-0.1850339033304972,-1.0879194666114576,0.6283,1.0,1.0,0.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
62,2 BHK Apartment for Sale in Phase 2 Electronic City Bangalore,8000000.0,7112.0,2.0,1125.0,4.0,2.0,apartment,12.84681621,77.68222508,-0.20082282307339444,-0.19233542089815456,-1.0092101595813525,0.6227,0.0,0.0,1.0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
63,2 BHK Apartment for Sale in Sarjapur Road Bangalore,12200000.0,10000.0,2.0,1229.0,1.0,2.0,apartment,12.91235,77.680996,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,0.0,0.0,1.0,174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,2 BHK Apartment for Sale in Sadahalli Bangalore,9310000.0,7776.0,2.0,718.0,9.0,2.0,apartment,13.24032816,77.71506051,-0.18646480454223024,-0.23140599041325172,1.015215233822327,0.4365,0.0,0.0,1.0,41,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,2 BHK Apartment for Sale in Ambalipura Haralur Bangalore,18900000.0,15789.0,2.0,950.0,14.0,2.0,apartment,12.903428514109851,77.66190007338585,-0.20553004725576515,-0.19255396972330893,-0.9596728334784892,0.6193,1.0,1.0,0.0,21,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,"2 BHK Apartment for Sale in Hadosiddapura, Chikkakannalli Bangalore",10500000.0,10638.0,2.0,690.0,10.0,2.0,apartment,12.91235,77.680996,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,1.0,0.0,1.0,174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,2 BHK Apartment for Sale in Kada Agrahara Bangalore,8710000.0,7900.0,2.0,1102.0,1.0,2.0,apartment,12.85711651,77.76588799,-0.19335822907708275,-0.19353743943650362,1.015215233822327,0.4353,0.0,0.0,1.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
68,2 BHK Apartment for Sale in Phase 8th JP Nagar Bangalore,11299999.999999998,8360.0,2.0,1360.0,2.0,2.0,apartment,12.90369008,77.58574868,-0.21274844751868924,-0.2024582051178047,-1.0681045361703123,0.629,0.0,0.0,1.0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,6 BHK Apartment for Sale in Whitefield Bangalore,95000000.0,11875.0,6.0,8050.0,30.0,5.0,apartment,12.9680475,77.739097,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,0.0,0.0,1.0,193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
70,2 BHK Apartment for Sale in Jakkur Bangalore,7009999.999999999,5700.0,2.0,860.0,0.0,2.0,apartment,13.06410398,77.62058066,-0.20836619906439016,-0.21910765197956492,1.015215233822327,0.4381,0.0,0.0,1.0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
71,2 BHK Apartment for Sale in Sarjapura Bangalore,14800000.0,13040.0,2.0,758.0,12.0,2.0,apartment,12.91235,77.680996,-0.20602243472254034,-0.19305067159865977,1.015215233822327,0.4365,1.0,0.0,1.0,174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,6 BHK Penthouse for Sale in Mission Road Bangalore,300000000.0,31844.0,6.0,9421.0,22.0,8.0,penthouse,12.96232367,77.59298389,-0.21838136013859727,-0.208537836072099,-1.022970527943259,0.6264,0.0,0.0,1.0,345,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,2 BHK Apartment for Sale in Aduru Anekal Bangalore,16000000.0,11955.0,2.0,1240.0,14.0,2.0,apartment,12.73816125,77.65279455,-0.17699126968147583,-0.1623346276269638,1.015215233822327,0.4321,0.0,0.0,1.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
74,2 BHK Apartment for Sale in Bommasandra Industrial Area Bangalore,5390000.0,5500.0,2.0,980.0,2.0,2.0,apartment,12.80542192,77.69054698,-0.1959678826509912,-0.18743794040719527,-1.0081093301124,0.6219,0.0,0.0,1.0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
75,2 BHK Builder Floor for Sale in Whitefield Bangalore,7550000.0,6415.0,2.0,1177.0,0.0,2.0,apartment,12.9680475,77.739097,-0.20176820700960277,-0.20705766448355348,-1.0565458267463108,0.6272,1.0,0.0,0.0,193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
76,2 BHK Apartment for Sale in Kasavanahalli Bangalore,7359999.999999999,6700.0,2.0,1098.0,1.0,2.0,apartment,12.9062004,77.6754251,-0.2054611130104166,-0.19247449742325282,1.015215233822327,0.4365,0.0,0.0,1.0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
77,2 BHK Apartment for Sale in Naagarabhaavi Bangalore,15900000.0,10999.0,2.0,1450.0,1.0,2.0,apartment,12.97089643,77.51255603,-0.21388093869227215,-0.2052794717697975,-0.9156396547203887,0.6172,0.0,0.0,1.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
78,2 BHK Apartment for Sale in Rayasandra Bangalore,7480000.0,6997.0,2.0,1069.0,2.0,2.0,apartment,12.86493502,77.67522698,-0.20304841442321825,-0.19458051337474036,-0.9134379957824834,0.6154,0.0,0.0,1.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
79,2 BHK Apartment for Sale in Silver County Road Bangalore,22000000.0,17460.0,2.0,1260.0,11.0,2.0,apartment,12.9007264,77.6603151,-0.20517552827968702,-0.19218641033554934,-0.9745340313093481,0.6204,1.0,1.0,0.0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
