property_id,title,price,price_per_sqft,bhk_count,super_area,floor,transaction,furnishing_status,bathroom_count,property_type,latitude,longitude,locality,dist_to_centre_km,dist_to_airport_km,dist_to_metro_km,accessibility_score
11,"6 BHK Flat  for Sale in Lavelle Road, Bangalore",140000000.0,35000.0,6.0,3800.0,1.0,Resale,Semi,7.0,apartment,12.97083502,77.59765882,D' Souza Layout,4.75,35.45,4.52,0.1475
12,"2 BHK Flat  for Sale in Chandapura, Bangalore",5780000.0,6192.0,2.0,692.0,3.0,New Property,Unfurnished,2.0,apartment,12.798481,77.7138094,Terracon Doctors Enclave,28.09,58.85,3.95,0.0979
13,"2 BHK Flat  for Sale in Hebbal, Bangalore",30000000.0,15881.0,2.0,1200.0,8.0,New Property,Unfurnished,2.0,apartment,13.12173909,77.59683857,BSF Campus,19.85,18.43,40.0,0.4295
14,"2 BHK Flat  for Sale in Gunjur, Bangalore",14000000.0,11725.0,2.0,1194.0,1.0,New Property,Unfurnished,2.0,apartment,12.92660312,77.72741011,Gunjur Palya,22.08,44.29,40.0,0.4217
15,"2 BHK Flat  for Sale in Thanisandra Main Road, Bangalore",10800000.0,8617.0,2.0,1259.0,1.0,New Property,Unfurnished,2.0,apartment,13.0582034,77.6210251,Manyata Residency,13.87,28.04,40.0,0.4338
16,"2 BHK Flat  for Sale in Krishnarajapura, Bangalore",9670000.0,7299.0,2.0,1325.0,1.0,New Property,Unfurnished,2.0,apartment,13.163665,77.619335,Bengaluru,25.15,16.11,40.0,0.427
17,"2 BHK Flat  for Sale in Attibele, Bangalore",8630000.0,8024.0,2.0,1075.0,1.0,New Property,Unfurnished,2.0,apartment,12.7808916,77.7739656,Attibele,35.23,65.99,40.0,0.414
18,"2 BHK Flat  for Sale in RR Nagar, Bangalore",14100000.0,9870.0,2.0,1430.0,1.0,New Property,Unfurnished,2.0,apartment,12.915409,77.515634,BEML Layout 3rd Stage,11.39,48.16,3.97,0.1168
19,"2 BHK Flat  for Sale in Hosa Road, off Hosur Road, Bangalore",12800000.0,12308.0,2.0,1040.0,1.0,New Property,Unfurnished,2.0,apartment,12.877316,77.6381045,AECS C Block,16.77,47.53,1.73,0.1732
20,"2 BHK Flat  for Sale in Chambenahalli, Bangalore",7950000.0,6850.0,2.0,1160.0,1.0,New Property,Unfurnished,2.0,apartment,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
21,"2 BHK Flat  for Sale in Electronic City, Bangalore",7930000.0,6500.0,2.0,1220.0,5.0,New Property,Unfurnished,2.0,apartment,12.8339509,77.675366,Veer Sandra,22.98,53.74,1.32,0.1927
22,"2 BHK Flat  for Sale in CV Raman Nagar Kaggadasapura, Bangalore",13600000.000000002,11396.0,2.0,1199.0,1.0,New Property,Unfurnished,2.0,apartment,12.98074721,77.67940772,Kondappa Layout,15.46,41.64,5.94,0.0866
23,"2 BHK Flat  for Sale in KHB Colony Yelahanka New Town, Bangalore",9710000.0,9827.0,2.0,653.0,1.0,New Property,Semi,2.0,apartment,13.095687621584345,77.542722,Bengaluru,15.28,29.74,40.0,0.4311
24,"2 BHK Flat  for Sale in Rachenahalli, Thanisandra, Bangalore",12500000.0,11161.0,2.0,900.0,4.0,New Property,Unfurnished,2.0,apartment,13.067769926777714,77.62286999694318,M.C.E.C.H.S. Layout 1st Phase,15.69,25.92,40.0,0.4314
25,"2 BHK Flat  for Sale in M S Ramaiah Nagar, Bangalore",14800000.0,13429.0,2.0,1109.0,8.0,New Property,Unfurnished,2.0,apartment,13.030379821511014,77.56380340010497,AG's Layout,7.07,31.02,6.37,0.1101
26,"2 BHK Flat  for Sale in Anjanapura, Bangalore",8420000.0,6838.0,2.0,774.0,1.0,New Property,Unfurnished,2.0,apartment,12.84819789,77.52157499,Bengaluru,22.52,59.28,2.56,0.1327
27,"2 BHK Flat  for Sale in Banaswadi, Bangalore",12800000.0,10500.0,2.0,1225.0,7.0,New Property,Unfurnished,2.0,apartment,13.009689331054688,77.6459732055664,Erappa Reddy Layout,12.4,34.74,4.27,0.1113
28,"2 BHK Flat  for Sale in Carmelaram, Bangalore",12700000.0,9969.0,2.0,1279.0,8.0,New Property,Unfurnished,2.0,apartment,12.90535744,77.70477882,Carmelaram,20.56,51.5,40.0,0.4224
29,"2 BHK Flat  for Sale in Achappa Layout Shriniketh Layout, Bangalore",5600000.0,6364.0,2.0,650.0,4.0,New Property,Unfurnished,2.0,apartment,13.0744405,77.523687,Lakshmaiah Layout,15.42,35.14,5.36,0.0928
30,"2 BHK Flat  for Sale in Devanahalli, Bangalore",13300000.0,10988.0,2.0,1217.0,1.0,New Property,Unfurnished,2.0,apartment,13.24032816,77.71506051,Devanahalli,37.03,13.88,40.0,0.424
31,2 BHK Apartment for Sale in RR Nagar Bangalore,11100000.000000002,9612.0,2.0,1155.0,7.0,New Property,Unfurnished,2.0,apartment,12.915409,77.515634,BEML Layout 3rd Stage,11.39,48.16,3.97,0.1168
32,2 BHK Apartment for Sale in Sarjapur Road Bangalore,11200000.000000002,9211.0,2.0,1216.0,1.0,New Property,Unfurnished,2.0,apartment,12.86025078038358,77.7650823463086,Sree Narayana Nagar,30.3,52.27,40.0,0.4165
33,2 BHK Apartment for Sale in Yelahanka Bangalore,14200000.0,9605.0,2.0,1486.0,1.0,New Property,Unfurnished,2.0,apartment,12.865111,77.530619,Bda Approved Layout,23.52,60.29,1.35,0.1898
34,2 BHK Apartment for Sale in Krishnarajapura Bangalore,8590000.0,7150.0,2.0,1201.0,1.0,New Property,Unfurnished,2.0,apartment,13.00643164,77.72601115,Kodigehalli,20.52,35.81,6.76,0.0756
35,2 BHK Apartment for Sale in Bannerghatta Main Road Bangalore,25200000.0,15971.0,2.0,1265.0,1.0,New Property,Unfurnished,2.0,apartment,12.87052719,77.59332459,Kalena Agrahara,14.98,46.86,6.75,0.0808
36,2 BHK Apartment for Sale in Sarjapur Road Bangalore,11200000.000000002,9554.0,2.0,1175.0,1.0,New Property,Unfurnished,2.0,apartment,21.035438999287667,79.03085345311747,"MIHAN, Nagpur",1083.72,1060.57,40.0,0.4006
37,2 BHK Apartment for Sale in Sarjapur Road Bangalore,9260000.0,8000.0,2.0,1158.0,1.0,New Property,Unfurnished,3.0,apartment,12.87075018,77.77260098,Bengaluru,29.25,51.22,40.0,0.4171
38,2 BHK Apartment for Sale in Whitefield Bangalore,13500000.0,11351.0,2.0,1197.0,1.0,New Property,Unfurnished,2.0,apartment,12.962689313479418,77.73467167683721,Palm Meadows,20.37,39.62,2.6,0.1348
39,2 BHK Apartment for Sale in Yelahanka Bangalore,7959999.999999999,6300.0,2.0,1264.0,1.0,New Property,Unfurnished,2.0,apartment,13.11191016,77.57010075,Ramanashree California Gardens Layout,20.91,27.03,40.0,0.4254
40,2 BHK Apartment for Sale in Sarjapura Bangalore,7280000.0,5824.0,2.0,1250.0,1.0,New Property,Furnished,2.0,apartment,12.835015042801714,77.78238598801194,Billapura,41.57,55.63,40.0,0.4129
41,2 BHK Apartment for Sale in Sarjapur Road Bangalore,12400000.0,10081.0,2.0,1230.0,1.0,New Property,Unfurnished,2.0,house,12.88109827,77.71349549,Kodathi,23.84,59.17,40.0,0.4194
42,2 BHK Apartment for Sale in Electronic City Bangalore,8690000.0,6687.0,2.0,1300.0,1.0,New Property,Unfurnished,2.0,apartment,12.8339509,77.675366,Veer Sandra,22.98,53.74,1.32,0.1927
43,2 BHK Apartment for Sale in Sarjapur Road Bangalore,15700000.0,12362.0,2.0,1270.0,1.0,New Property,Unfurnished,2.0,apartment,12.891293073785318,77.70453405283318,Chikkakannalli,22.57,57.89,40.0,0.4204
44,2 BHK Apartment for Sale in Electronic City Bangalore,6900000.0,5126.0,2.0,1346.0,1.0,New Property,Unfurnished,2.0,apartment,12.8339509,77.675366,Veer Sandra,22.98,53.74,1.32,0.1927
45,2 BHK Apartment for Sale in Whitefield-Hoskote Road Bangalore,10700000.0,8300.0,2.0,721.0,5.0,New Property,Unfurnished,2.0,apartment,13.0282951,77.7609415,Ardendale,27.22,30.88,4.26,0.0965
46,2 BHK Apartment for Sale in Gunjur Bangalore,13200000.0,10418.0,2.0,1270.0,1.0,New Property,Unfurnished,2.0,apartment,12.91821688,77.7253209,Gunjur Palya,23.81,44.44,40.0,0.4205
47,2 BHK Apartment for Sale in Soukya Road Bangalore,9100000.0,9228.0,2.0,986.0,1.0,New Property,Unfurnished,2.0,apartment,12.99388554,77.80352945,Koralur,29.75,52.3,40.0,0.4168
48,2 BHK Apartment for Sale in Mysore Road Bangalore,11000000.0,10793.0,2.0,1020.0,1.0,New Property,Unfurnished,2.0,apartment,12.87546337065702,77.44965569885767,Bengaluru,20.08,62.83,3.69,0.1074
49,2 BHK Apartment for Sale in Gunjur Bangalore,11700000.0,8499.0,2.0,1380.0,1.0,New Property,Unfurnished,2.0,apartment,12.91821688,77.7253209,Gunjur Palya,23.81,44.44,40.0,0.4205
50,2 BHK Apartment for Sale in Yelahanka New Town Bangalore,13600000.000000002,10320.0,2.0,859.0,3.0,New Property,Unfurnished,2.0,apartment,13.09982885,77.58107977,Yelahanka Satellite Town,18.71,24.83,40.0,0.428
51,"2 BHK Apartment for Sale in Doddakallasandra, Konanakunte Bangalore",11399999.999999998,11172.0,2.0,735.0,4.0,New Property,Unfurnished,2.0,apartment,12.88687,77.55137,Doddakallasandra,13.08,46.5,4.06,0.1117
52,"2 BHK Apartment for Sale in Chikkajala, Bangalore-Hyderabad Hwy Bangalore",17700000.0,12275.0,2.0,940.0,5.0,New Property,Unfurnished,2.0,apartment,13.16843602,77.63515109,Huttanahalli,24.71,13.77,40.0,0.4291
53,2 BHK Apartment for Sale in Sarjapur Road Bangalore,12100000.0,9473.0,2.0,1283.0,1.0,New Property,Unfurnished,2.0,apartment,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
54,2 BHK Apartment for Sale in Sarjapur Road Bangalore,11299999.999999998,9244.0,2.0,1225.0,1.0,New Property,Unfurnished,2.0,apartment,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
55,2 BHK Apartment for Sale in Panathur Bangalore,8059999.999999999,6250.0,2.0,1000.0,5.0,New Property,Unfurnished,2.0,apartment,12.93555355,77.70595213,Kadubeesanahalli,21.23,48.71,40.0,0.422
56,2 BHK Apartment for Sale in Sarjapur Road Bangalore,16299999.999999998,12000.0,2.0,1360.0,1.0,New Property,Unfurnished,2.0,apartment,12.900521,77.710237,Carmelaram,20.62,55.94,40.0,0.422
57,2 BHK Apartment for Sale in Gunjur Bangalore,13200000.0,10000.0,2.0,839.0,1.0,New Property,Furnished,2.0,apartment,12.94162601,77.74251723,Patel Layout,23.0,40.77,40.0,0.4215
58,2 BHK Apartment for Sale in Varthur Road Bangalore,8220000.0,4566.0,2.0,1800.0,2.0,New Property,Unfurnished,2.0,apartment,12.95577568,77.71436343,Silver Springs Layout,17.35,47.01,5.79,0.0849
59,2 BHK Apartment for Sale in Hennur Main Road Bangalore,19200000.0,13417.0,2.0,1431.0,24.0,New Property,Unfurnished,2.0,apartment,13.0231661,77.6309661,HBR Layout 2nd Block,10.43,33.32,40.0,0.4408
60,2 BHK Apartment for Sale in Sarjapur Road Bangalore,10400000.0,9463.0,2.0,1099.0,5.0,New Property,Semi,2.0,apartment,21.035438999287667,79.03085345311747,"MIHAN, Nagpur",1083.72,1060.57,40.0,0.4006
61,2 BHK Apartment for Sale in Phase 2nd Judicial Layout Bangalore,9000000.0,10000.0,2.0,900.0,6.0,Resale,Semi,2.0,apartment,12.86366796,77.54064377,Judicial Layout 2nd Phase,23.79,60.56,1.79,0.1628
62,2 BHK Apartment for Sale in Phase 2 Electronic City Bangalore,8000000.0,7112.0,2.0,1125.0,4.0,New Property,Unfurnished,2.0,apartment,12.84681621,77.68222508,Phase II,22.45,53.21,3.22,0.1155
63,2 BHK Apartment for Sale in Sarjapur Road Bangalore,12200000.0,10000.0,2.0,1229.0,1.0,New Property,Unfurnished,2.0,apartment,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
64,2 BHK Apartment for Sale in Sadahalli Bangalore,9310000.0,7776.0,2.0,718.0,9.0,New Property,Unfurnished,2.0,apartment,13.24032816,77.71506051,Devanahalli,37.03,13.88,40.0,0.424
65,2 BHK Apartment for Sale in Ambalipura Haralur Bangalore,18900000.0,15789.0,2.0,950.0,14.0,Resale,Semi,2.0,apartment,12.903428514109851,77.66190007338585,Eastwood Township,17.67,52.99,4.12,0.1033
66,"2 BHK Apartment for Sale in Hadosiddapura, Chikkakannalli Bangalore",10500000.0,10638.0,2.0,690.0,10.0,Resale,Unfurnished,2.0,apartment,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
67,2 BHK Apartment for Sale in Kada Agrahara Bangalore,8710000.0,7900.0,2.0,1102.0,1.0,New Property,Unfurnished,2.0,apartment,12.85711651,77.76588799,Sree Narayana Nagar,30.03,52.0,40.0,0.4167
68,2 BHK Apartment for Sale in Phase 8th JP Nagar Bangalore,11299999.999999998,8360.0,2.0,1360.0,2.0,New Property,Unfurnished,2.0,apartment,12.90369008,77.58574868,JP Nagar 6th Phase,10.34,43.02,2.15,0.1668
69,6 BHK Apartment for Sale in Whitefield Bangalore,95000000.0,11875.0,6.0,8050.0,30.0,New Property,Unfurnished,5.0,apartment,12.9680475,77.739097,Palm Meadows,21.49,38.39,2.36,0.1419
70,2 BHK Apartment for Sale in Jakkur Bangalore,7009999.999999999,5700.0,2.0,860.0,0.0,New Property,Unfurnished,2.0,apartment,13.06410398,77.62058066,Royal Enclave,14.79,26.26,40.0,0.4327
71,2 BHK Apartment for Sale in Sarjapura Bangalore,14800000.0,13040.0,2.0,758.0,12.0,Resale,Unfurnished,2.0,apartment,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
72,6 BHK Penthouse for Sale in Mission Road Bangalore,300000000.0,31844.0,6.0,9421.0,22.0,New Property,Unfurnished,8.0,penthouse,12.96232367,77.59298389,Bengaluru,4.62,36.9,2.97,0.1772
73,2 BHK Apartment for Sale in Aduru Anekal Bangalore,16000000.0,11955.0,2.0,1240.0,14.0,New Property,Unfurnished,2.0,apartment,12.73816125,77.65279455,Aduru,46.65,83.41,40.0,0.4108
74,2 BHK Apartment for Sale in Bommasandra Industrial Area Bangalore,5390000.0,5500.0,2.0,980.0,2.0,New Property,Unfurnished,2.0,apartment,12.80542192,77.69054698,Electronic City,27.38,58.14,3.24,0.1118
75,2 BHK Builder Floor for Sale in Whitefield Bangalore,7550000.0,6415.0,2.0,1177.0,0.0,Resale,Furnished,2.0,apartment,12.9680475,77.739097,Palm Meadows,21.49,38.39,2.36,0.1419
76,2 BHK Apartment for Sale in Kasavanahalli Bangalore,7359999.999999999,6700.0,2.0,1098.0,1.0,New Property,Unfurnished,2.0,apartment,12.9062004,77.6754251,IAS Layout,17.74,53.07,40.0,0.425
77,2 BHK Apartment for Sale in Naagarabhaavi Bangalore,15900000.0,10999.0,2.0,1450.0,1.0,New Property,Unfurnished,2.0,apartment,12.97089643,77.51255603,10 Block,9.19,40.18,4.92,0.1117
78,2 BHK Apartment for Sale in Rayasandra Bangalore,7480000.0,6997.0,2.0,1069.0,2.0,New Property,Unfurnished,2.0,apartment,12.86493502,77.67522698,Rayasandra,20.19,50.95,4.96,0.0898
79,2 BHK Apartment for Sale in Silver County Road Bangalore,22000000.0,17460.0,2.0,1260.0,11.0,Resale,Semi,2.0,apartment,12.9007264,77.6603151,Lakedew Residency,18.03,53.36,3.85,0.1072
80,2 BHK Apartment for Sale in Sarjapur Road Bangalore,10300000.0,9999.0,2.0,780.0,1.0,New Property,Unfurnished,2.0,apartment,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
81,2 BHK Apartment for Sale in Whitefield Bangalore,19500000.0,15984.0,2.0,1220.0,6.0,Resale,Semi,2.0,apartment,12.9680475,77.739097,Palm Meadows,21.49,38.39,2.36,0.1419
82,2 BHK Apartment for Sale in Sarjapur Road Bangalore,8500000.0,8586.0,2.0,655.0,5.0,New Property,Unfurnished,2.0,apartment,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
83,2 BHK Apartment for Sale in Whitefield Bangalore,14300000.0,11034.0,2.0,950.0,9.0,Resale,Semi,2.0,apartment,12.982587692174135,77.75532781349413,Ambedkar Nagar,24.25,36.07,1.21,0.2022
84,2 BHK Apartment for Sale in Dasanapura Bangalore,3500000.0,4944.0,2.0,502.0,10.0,Resale,Unfurnished,2.0,house,13.07111545,77.43082202,Dasanapura,24.7,49.62,40.0,0.4195
85,2 BHK Apartment for Sale in Budigere Cross Bangalore,8000000.0,9019.0,2.0,630.0,10.0,Resale,Unfurnished,2.0,apartment,13.06388092,77.74555733,Budigere Cross,26.61,25.18,40.0,0.4221
86,2 BHK Apartment for Sale in Whitefield Bangalore,24800000.0,18235.0,2.0,1088.0,13.0,Resale,Furnished,2.0,apartment,12.9680475,77.739097,Palm Meadows,21.49,38.39,2.36,0.1419
87,2 BHK Apartment for Sale in Budigere Cross Bangalore,9210000.0,9682.0,2.0,730.0,14.0,New Property,Semi,2.0,apartment,13.04376074207236,77.74627894720186,Virgonagar,24.65,27.03,40.0,0.4227
88,2 BHK Apartment for Sale in Sarjapur Road Bangalore,12400000.0,9500.0,2.0,970.0,9.0,New Property,Unfurnished,2.0,apartment,12.90585231781006,77.70533752441406,Carmelaram,20.64,51.49,40.0,0.4223
89,"2 BHK Apartment for Sale in Shanthi Pura, Electronic City Bangalore",16299999.999999998,13527.0,2.0,900.0,7.0,Resale,Semi,2.0,apartment,12.84681621,77.68222508,Phase II,22.45,53.21,3.22,0.1155
90,2 BHK Apartment for Sale in Krishnarajapura Bangalore,14400000.0,10951.0,2.0,1315.0,10.0,New Property,Unfurnished,2.0,apartment,13.018226,77.710319,RMS Colony,18.91,32.24,5.42,0.0884
91,2 BHK Apartment for Sale in Sarjapur Road Bangalore,11399999.999999998,9999.0,2.0,859.0,1.0,New Property,Unfurnished,2.0,apartment,12.91235,77.680996,Kaikondrahalli,17.17,52.49,40.0,0.4258
92,2 BHK Apartment for Sale in Kodathi Bangalore,8259999.999999999,8224.0,2.0,643.0,3.0,New Property,Unfurnished,2.0,apartment,12.91804119,77.71674778,Gunjur Palya,22.96,45.76,40.0,0.421
93,2 BHK Apartment for Sale in Sarjapura Bangalore,18500000.0,13765.0,2.0,1344.0,9.0,Resale,Semi,2.0,apartment,12.8539625,77.7889754,Infosys Head Quater,32.26,54.23,40.0,0.4156
94,2 BHK Apartment for Sale in RR Nagar Bangalore,9680000.0,9504.0,2.0,784.0,5.0,New Property,Unfurnished,2.0,apartment,12.915409088134766,77.51563262939453,BEML Layout 3rd Stage,11.39,48.16,3.97,0.1168
95,2 BHK Apartment for Sale in Bangalore City Municipal Corporation Layout Bangalore,18500000.0,13074.0,2.0,839.0,6.0,Resale,Unfurnished,2.0,apartment,12.84819789,77.52157499,Bengaluru,22.52,59.28,2.56,0.1327
96,2 BHK Apartment for Sale in Haralur Bangalore,13899999.999999998,11900.0,2.0,738.0,9.0,New Property,Semi,2.0,apartment,12.900521,77.710237,Carmelaram,20.62,55.94,40.0,0.422
97,2 BHK Apartment for Sale in Thanisandra Bangalore,13200000.0,12500.0,2.0,750.0,14.0,New Property,Unfurnished,2.0,apartment,13.0582034,77.6210251,Manyata Residency,13.87,28.04,40.0,0.4338
98,2 BHK Apartment for Sale in Block A Sahakar Nagar Bangalore,10600000.0,10045.0,2.0,704.0,5.0,New Property,Unfurnished,2.0,apartment,13.066402650916418,77.5764200214518,Prakruthi Layout,14.62,24.92,40.0,0.4333
99,2 BHK Apartment for Sale in Bellahalli Bangalore,7500000.0,7136.0,2.0,731.0,4.0,New Property,Unfurnished,2.0,apartment,13.10557,77.64363,Bengaluru,20.82,20.76,40.0,0.4275
100,2 BHK Apartment for Sale in Jigani Bangalore,4800000.0,5090.0,2.0,750.0,7.0,Resale,Semi,2.0,apartment,12.7822547,77.6452303,1st Phase,30.73,61.49,40.0,0.4158
101,2 BHK Apartment for Sale in Phase 1 Electronics City Bangalore,7550000.0,6800.0,2.0,800.0,2.0,New Property,Unfurnished,2.0,apartment,12.84251915,77.66035526,Electronic City Phase I,22.34,53.1,4.97,0.0878
102,2 BHK Apartment for Sale in Varthur Road Bangalore,12500000.0,9350.0,2.0,942.0,21.0,New Property,Unfurnished,2.0,apartment,12.89892838,77.74859093,Bengaluru,27.49,46.13,40.0,0.4183
103,2 BHK Apartment for Sale in Begur Road Bangalore,13000000.0,10164.0,2.0,895.0,5.0,Resale,Semi,2.0,apartment,12.888731,77.625587,Maruthi Layout,14.47,45.22,3.2,0.1254
104,2 BHK Apartment for Sale in Thanisandra Main Road Bangalore,10500000.0,10660.0,2.0,985.0,17.0,Resale,Semi,2.0,apartment,13.080724,77.64051,Devin Paradise Enclave,18.98,21.03,40.0,0.4291
105,2 BHK Apartment for Sale in Electronic City Bangalore,12800000.0,10407.0,2.0,1230.0,15.0,New Property,Unfurnished,2.0,apartment,12.8339509,77.675366,Veer Sandra,22.98,53.74,1.32,0.1927
106,"2 BHK Apartment for Sale in Devasthanagalu, Varthur Bangalore",8550000.0,8906.0,2.0,672.0,3.0,New Property,Unfurnished,2.0,apartment,12.94162601,77.74251723,Patel Layout,23.0,40.77,40.0,0.4215
107,2 BHK Apartment for Sale in Old Madras Road Bangalore,13000000.0,10744.0,2.0,1210.0,5.0,Resale,Unfurnished,2.0,apartment,12.98691162,77.64796731,Binna Mangala,11.75,39.29,2.24,0.1598
108,2 BHK Apartment for Sale in Thanisandra Main Road Bangalore,17500000.0,13060.0,2.0,1090.0,20.0,Resale,Furnished,2.0,apartment,13.080724,77.64051,Devin Paradise Enclave,18.98,21.03,40.0,0.4291
109,"2 BHK Apartment for Sale in Devasthanagalu, Varthur Bangalore",16000000.0,14760.0,2.0,662.0,11.0,Resale,Unfurnished,2.0,apartment,12.94162601,77.74251723,Patel Layout,23.0,40.77,40.0,0.4215
110,2 BHK Apartment for Sale in Electronic City Bangalore,9090000.0,7800.0,2.0,1165.0,5.0,New Property,Unfurnished,2.0,apartment,12.8339509,77.675366,Veer Sandra,22.98,53.74,1.32,0.1927
111,2 BHK Apartment for Sale in Murgesh Pallya Bangalore,13500000.0,11157.0,2.0,822.0,3.0,Resale,Semi,2.0,apartment,12.95623306,77.65603499,Murugeshpalya,11.3,41.67,5.42,0.0995
112,2 BHK Apartment for Sale in Sarjapur Road Bangalore,14500000.0,8874.0,2.0,1062.0,6.0,New Property,Unfurnished,2.0,apartment,12.86123103,77.76847306,Sree Narayana Nagar,29.6,51.57,40.0,0.4169
113,"2 BHK Apartment for Sale in Nallurhalli, Whitefield, Borewell Road Bangalore",16900000.0,12850.0,2.0,838.0,9.0,New Property,Unfurnished,2.0,apartment,12.97094073,77.73326546,Nallurhalli,21.33,40.43,1.69,0.1714
114,2 BHK Apartment for Sale in Subramanyapura Bangalore,17500000.0,12802.0,2.0,1367.0,3.0,Resale,Semi,2.0,apartment,12.906179,77.5491255,BHCS Layout,10.85,50.81,4.19,0.1147
115,2 BHK Apartment for Sale in Budigere Cross Bangalore,14600000.0,12275.0,2.0,810.0,1.0,New Property,Unfurnished,2.0,apartment,13.06388092,77.74555733,Budigere Cross,26.61,25.18,40.0,0.4221
116,"2 BHK Apartment for Sale in Rachenahalli, Thanisandra Bangalore",12900000.0,12245.0,2.0,650.0,4.0,New Property,Unfurnished,2.0,apartment,13.067769926777714,77.62286999694318,M.C.E.C.H.S. Layout 1st Phase,15.69,25.92,40.0,0.4314
117,2 BHK Apartment for Sale in Thanisandra Main Road Bangalore,13500000.0,11250.0,2.0,1200.0,2.0,New Property,Unfurnished,2.0,apartment,13.09008887,77.63536252,Agrahara Badavane,20.79,22.61,40.0,0.4268
118,2 BHK Apartment for Sale in Thanisandra Bangalore,11500000.0,11220.0,2.0,980.0,5.0,New Property,Unfurnished,2.0,apartment,13.0582034,77.6210251,Manyata Residency,13.87,28.04,40.0,0.4338
119,2 BHK Apartment for Sale in Whitefield Bangalore,24000000.0,18504.0,2.0,1297.0,2.0,Resale,Semi,2.0,apartment,12.9680475,77.739097,Palm Meadows,21.49,38.39,2.36,0.1419
120,2 BHK Apartment for Sale in Varthur Bangalore,16200000.000000002,14075.0,2.0,1151.0,17.0,Resale,Unfurnished,2.0,apartment,12.94162601,77.74251723,Patel Layout,23.0,40.77,40.0,0.4215
121,2 BHK Apartment for Sale in Thanisandra Bangalore,11000000.0,11168.0,2.0,760.0,10.0,Resale,Semi,2.0,apartment,13.080921,77.64054,Devin Paradise Enclave,18.99,21.04,40.0,0.4291
122,2 BHK Apartment for Sale in Ambalipura Haralur Bangalore,12300000.0,12907.0,2.0,650.0,11.0,Resale,Semi,2.0,apartment,12.90330525,77.66164676,Eastwood Township,17.68,53.01,4.08,0.1039
123,2 BHK Apartment for Sale in Devanahalli Bangalore,12600000.0,10094.0,2.0,1250.0,1.0,New Property,Unfurnished,2.0,apartment,13.194302866704644,77.65990582883578,Yerthiganahalli,28.94,8.44,40.0,0.4345
124,2 BHK Apartment for Sale in Yelahanka Bangalore,14500000.0,12083.0,2.0,1200.0,1.0,New Property,Unfurnished,2.0,apartment,13.12173909,77.59683857,BSF Campus,19.85,18.43,40.0,0.4295
125,2 BHK Apartment for Sale in Gunjur Bangalore,12700000.0,11300.0,2.0,1130.0,2.0,New Property,Furnished,2.0,apartment,12.91821688,77.7253209,Gunjur Palya,23.81,44.44,40.0,0.4205
126,2 BHK Apartment for Sale in Uttarahalli Hobli Bangalore,16000000.0,14625.0,2.0,736.0,10.0,Resale,Semi,2.0,apartment,12.90569188,77.54735071,Appartment,12.85,50.46,5.89,0.0908
127,2 BHK Apartment for Sale in Devanahalli Bangalore,13500000.0,9712.0,2.0,1290.0,8.0,New Property,Unfurnished,2.0,apartment,13.194302866704644,77.65990582883578,Yerthiganahalli,28.94,8.44,40.0,0.4345
128,2 BHK Apartment for Sale in Kogilu Bangalore,10700000.0,9000.0,2.0,1198.0,2.0,New Property,Furnished,2.0,apartment,13.0992238,77.609323,Prakruthi Nagar,17.98,21.33,40.0,0.43
129,2 BHK Apartment for Sale in Devanahalli Bangalore,14000000.0,10853.0,2.0,1190.0,8.0,New Property,Unfurnished,2.0,apartment,13.194302866704644,77.65990582883578,Yerthiganahalli,28.94,8.44,40.0,0.4345
130,2 BHK Apartment for Sale in Varthur Road Bangalore,15100000.0,11276.0,2.0,1076.0,20.0,New Property,Unfurnished,2.0,apartment,12.89892838,77.74859093,Bengaluru,27.49,46.13,40.0,0.4183
131,2 BHK Apartment for Sale in Hoskote Bangalore,2130000.0,2450.0,2.0,696.0,0.0,Resale,Unfurnished,2.0,apartment,13.0689366,77.7968211,Kaveri Nagar,30.37,41.36,40.0,0.4175
133,2 BHK Apartment for Sale in Allalasandra Yelahanka Bangalore,5860000.0,6025.0,2.0,972.0,12.0,New Property,Semi,2.0,apartment,13.109757,77.558711,Attur Layout,22.4,28.52,40.0,0.4239
134,2 BHK Apartment for Sale in Varthur Bangalore,18500000.0,9610.0,2.0,1500.0,0.0,Resale,Semi,2.0,apartment,12.955591201782228,77.74301147460938,Ramagondanahalli,20.61,39.01,4.35,0.0983
135,6 BHK Villa for Sale in Whitefield Main Road Bangalore,150000000.0,29412.0,6.0,4417.0,1.0,Resale,Furnished,6.0,villa,12.9701463,77.7451309,Dodsworth Layout,22.21,37.45,2.79,0.128
136,2 BHK Apartment for Sale in Magadi Main Road Bangalore,25000000.0,18423.0,2.0,1240.0,9.0,Resale,Semi,2.0,apartment,12.990132,77.504252,Bhairaweswara Layout,9.16,40.09,40.0,0.4442
